Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,Month_Year,Year,Month_Number,Month_Name
2863,Women,Training,Metcon 7,6,0,8609.77,0.00,0.00,2024-11-23,Retail,Pune,-711.07,2024-11,2024,11,Nov
2864,Kids,Soccer,Tiempo Legend,Unknown,0,6445.79,0.45,0.00,2025-03-23,Online,Bangalore,1534.89,2025-03,2025,3,Mar
2865,Women,Soccer,Phantom GT,Unknown,1,0.00,0.71,0.00,2024-12-16,Retail,Kolkata,-94.06,2024-12,2024,12,Dec
2866,Kids,Training,SuperRep Go,11,2,0.00,0.00,0.00,2025-09-01,Online,Pune,273.28,2025-09,2025,9,Sep
2867,Men,Soccer,Mercurial Superfly,11,1,9936.58,0.00,0.00,2025-02-20,Online,Hyderabad,3190.43,2025-02,2025,2,Feb
2868,Women,Running,React Infinity,M,0,7379.45,0.00,0.00,2024-10-23,Retail,Delhi,-688.14,2024-10,2024,10,Oct
2869,Kids,Soccer,Premier III,M,4,0.00,0.00,0.00,2024-07-26,Online,Pune,1550.30,2024-07,2024,7,Jul
2870,Kids,Training,Metcon 7,M,1,9633.68,0.00,0.00,2024-10-05,Retail,Delhi,771.96,2024-10,2024,10,Oct
2871,Men,Training,Flex Trainer,M,1,2294.09,0.00,0.00,2025-07-22,Retail,Bangalore,1002.21,2025-07,2025,7,Jul
2872,Men,Basketball,Kyrie Flytrap,M,0,3953.13,0.00,0.00,2024-01-08,Online,Kolkata,3414.32,2024-01,2024,1,Jan
2874,Women,Soccer,Mercurial Superfly,L,0,0.00,0.01,0.00,2024-03-04,Retail,Delhi,-109.71,2024-03,2024,3,Mar
2875,Women,Lifestyle,Dunk Low,L,4,7401.53,0.00,0.00,2024-09-16,Retail,Bangalore,1559.28,2024-09,2024,9,Sep
2876,Kids,Lifestyle,Waffle One,Unknown,0,0.00,0.00,0.00,2024-08-21,Retail,Hyderabad,-94.98,2024-08,2024,8,Aug
2877,Women,Basketball,Kyrie Flytrap,Unknown,0,0.00,0.00,0.00,2024-12-08,Retail,Kolkata,3327.04,2024-12,2024,12,Dec
2879,Kids,Basketball,Zoom Freak,M,0,2831.62,0.00,0.00,2025-03-02,Retail,Bangalore,1053.25,2025-03,2025,3,Mar
2880,Kids,Basketball,Air Jordan,9,0,8132.33,0.63,0.00,2025-05-19,Retail,Delhi,191.67,2025-05,2025,5,May
2883,Kids,Soccer,Premier III,Unknown,0,0.00,0.00,0.00,2025-03-24,Online,Delhi,1627.33,2025-03,2025,3,Mar
2884,Kids,Running,Pegasus Turbo,7,0,9897.00,0.00,0.00,2025-10-05,Online,Hyderabad,-156.47,2025-10,2025,10,Oct
2886,Kids,Running,Free RN,XL,0,8164.32,0.94,0.00,2024-08-19,Retail,Pune,286.30,2024-08,2024,8,Aug
2887,Women,Lifestyle,Waffle One,L,0,9292.33,0.00,0.00,2024-02-25,Online,Hyderabad,3747.95,2024-02,2024,2,Feb
2888,Kids,Running,Air Zoom,L,0,8956.73,1.00,0.00,2025-06-24,Online,Pune,2320.49,2025-06,2025,6,Jun
2889,Women,Basketball,Zoom Freak,M,0,0.00,1.00,0.00,2024-09-01,Online,Hyderabad,2447.88,2024-09,2024,9,Sep
2890,Men,Soccer,Phantom GT,L,0,0.00,0.00,0.00,2025-05-23,Retail,Bangalore,-147.78,2025-05,2025,5,May
2892,Women,Running,Free RN,M,4,0.00,0.00,0.00,2024-11-24,Online,Bangalore,-1195.79,2024-11,2024,11,Nov
2893,Women,Running,React Infinity,10,1,0.00,0.61,0.00,2025-04-01,Retail,Delhi,780.43,2025-04,2025,4,Apr
2894,Women,Lifestyle,Air Force 1,L,0,0.00,0.00,0.00,2024-11-20,Retail,Hyderabad,1796.17,2024-11,2024,11,Nov
2895,Kids,Running,React Infinity,Unknown,3,0.00,0.00,0.00,2024-08-03,Online,Pune,677.85,2024-08,2024,8,Aug
2896,Kids,Training,SuperRep Go,7,0,6252.51,0.47,0.00,2025-02-15,Online,Delhi,-1104.33,2025-02,2025,2,Feb
2899,Men,Basketball,LeBron 20,L,3,6531.36,0.00,0.00,2025-05-17,Online,Mumbai,-91.78,2025-05,2025,5,May
2902,Kids,Basketball,Kyrie Flytrap,10,0,8138.68,0.00,0.00,2025-05-13,Retail,Kolkata,2604.35,2025-05,2025,5,May
2903,Men,Soccer,Phantom GT,M,0,2735.54,0.00,0.00,2024-09-05,Retail,Delhi,2944.26,2024-09,2024,9,Sep
2904,Women,Soccer,Tiempo Legend,9,2,8644.67,0.54,7953.10,2025-04-29,Online,Bangalore,2711.75,2025-04,2025,4,Apr
2905,Men,Running,React Infinity,M,0,5762.39,0.00,0.00,2025-07-15,Retail,Hyderabad,-584.10,2025-07,2025,7,Jul
2906,Women,Lifestyle,Waffle One,7,1,0.00,0.00,0.00,2024-08-25,Retail,Delhi,-291.45,2024-08,2024,8,Aug
2907,Men,Soccer,Premier III,L,0,8432.50,0.00,0.00,2024-02-25,Retail,Kolkata,3790.63,2024-02,2024,2,Feb
2908,Men,Running,Pegasus Turbo,M,0,0.00,0.53,0.00,2024-11-22,Retail,Hyderabad,-74.00,2024-11,2024,11,Nov
2909,Women,Running,Air Zoom,XL,0,7617.75,0.33,0.00,2024-08-20,Retail,Pune,-186.90,2024-08,2024,8,Aug
2910,Kids,Training,Flex Trainer,9,0,0.00,0.49,0.00,2025-04-15,Retail,Bangalore,1818.49,2025-04,2025,4,Apr
2911,Kids,Basketball,Zoom Freak,M,0,0.00,0.00,0.00,2023-10-26,Retail,Mumbai,927.88,2023-10,2023,10,Oct
2912,Kids,Running,React Infinity,XL,2,9839.63,0.98,393.59,2024-03-07,Online,Bangalore,1218.22,2024-03,2024,3,Mar
2913,Women,Lifestyle,Dunk Low,8,0,0.00,0.30,0.00,2025-06-25,Online,Pune,-1036.78,2025-06,2025,6,Jun
2914,Men,Soccer,Tiempo Legend,L,0,7603.38,1.00,0.00,2025-03-25,Online,Mumbai,-950.86,2025-03,2025,3,Mar
2916,Kids,Lifestyle,Blazer Mid,XL,0,0.00,0.00,0.00,2024-08-05,Retail,Hyderabad,-1121.25,2024-08,2024,8,Aug
2917,Men,Soccer,Phantom GT,Unknown,1,3204.72,0.00,0.00,2024-12-21,Retail,Bangalore,1916.14,2024-12,2024,12,Dec
2918,Men,Training,SuperRep Go,M,0,0.00,0.00,0.00,2024-11-07,Retail,Mumbai,1398.13,2024-11,2024,11,Nov
2919,Men,Soccer,Premier III,M,0,7323.53,0.00,0.00,2025-04-01,Retail,Bangalore,488.37,2025-04,2025,4,Apr
2921,Kids,Training,Metcon 7,M,0,9092.33,0.39,0.00,2025-01-13,Retail,Bangalore,2826.57,2025-01,2025,1,Jan
2922,Kids,Soccer,Tiempo Legend,XL,2,0.00,1.00,0.00,2025-01-16,Online,Kolkata,3495.67,2025-01,2025,1,Jan
2928,Women,Lifestyle,Waffle One,6,3,0.00,0.00,0.00,2024-07-09,Online,Delhi,-1064.86,2024-07,2024,7,Jul
2929,Kids,Soccer,Tiempo Legend,M,0,6589.95,0.00,0.00,2024-04-01,Retail,Hyderabad,157.26,2024-04,2024,4,Apr
2930,Women,Basketball,Air Jordan,L,0,0.00,0.57,0.00,2024-12-20,Retail,Bangalore,819.42,2024-12,2024,12,Dec
2931,Men,Basketball,Zoom Freak,7,0,0.00,0.00,0.00,2023-08-25,Retail,Pune,3751.45,2023-08,2023,8,Aug
2932,Kids,Running,Air Zoom,12,0,0.00,0.35,0.00,2025-03-01,Online,Bangalore,-427.86,2025-03,2025,3,Mar
2933,Women,Training,ZoomX Invincible,Unknown,2,9501.17,0.00,0.00,2024-04-13,Retail,Hyderabad,1069.32,2024-04,2024,4,Apr
2934,Women,Basketball,LeBron 20,XL,0,2370.91,0.00,0.00,2024-03-14,Online,Mumbai,3043.95,2024-03,2024,3,Mar
2935,Men,Lifestyle,Dunk Low,L,4,0.00,0.00,0.00,2024-05-13,Online,Hyderabad,478.07,2024-05,2024,5,May
2936,Women,Training,Flex Trainer,XL,1,6496.58,0.29,4612.57,2024-07-31,Retail,Pune,1933.10,2024-07,2024,7,Jul
2938,Kids,Soccer,Phantom GT,L,1,0.00,0.00,0.00,2025-01-14,Online,Delhi,2596.64,2025-01,2025,1,Jan
2940,Women,Soccer,Premier III,L,0,8412.43,0.00,0.00,2025-05-06,Retail,Hyderabad,-344.67,2025-05,2025,5,May
2941,Men,Lifestyle,Blazer Mid,XL,0,9331.65,0.00,0.00,2025-05-02,Retail,Kolkata,492.35,2025-05,2025,5,May
2942,Women,Training,Flex Trainer,10,4,5222.39,0.57,8982.51,2025-04-16,Online,Bangalore,-68.53,2025-04,2025,4,Apr
2943,Women,Training,SuperRep Go,7,0,3390.00,0.00,0.00,2024-10-09,Retail,Mumbai,-429.78,2024-10,2024,10,Oct
2944,Women,Training,ZoomX Invincible,Unknown,0,9738.93,0.00,0.00,2024-10-06,Retail,Pune,261.36,2024-10,2024,10,Oct
2947,Women,Lifestyle,Blazer Mid,XL,0,4113.48,0.38,0.00,2024-12-04,Online,Mumbai,1604.63,2024-12,2024,12,Dec
2948,Men,Basketball,Kyrie Flytrap,6,0,0.00,0.16,0.00,2025-04-19,Online,Kolkata,1708.88,2025-04,2025,4,Apr
2949,Men,Running,React Infinity,M,0,0.00,0.49,0.00,2025-07-05,Online,Delhi,698.79,2025-07,2025,7,Jul
2952,Kids,Training,SuperRep Go,XL,0,5443.44,0.00,0.00,2024-09-13,Retail,Kolkata,2237.39,2024-09,2024,9,Sep
2955,Kids,Basketball,LeBron 20,XL,0,9846.09,0.12,0.00,2024-07-30,Retail,Kolkata,2250.93,2024-07,2024,7,Jul
2956,Kids,Training,ZoomX Invincible,Unknown,4,0.00,0.86,0.00,2024-05-16,Online,Mumbai,3144.87,2024-05,2024,5,May
2957,Men,Basketball,Zoom Freak,XL,0,5348.89,0.47,0.00,2024-11-19,Online,Kolkata,753.26,2024-11,2024,11,Nov
2958,Women,Lifestyle,Blazer Mid,Unknown,4,7898.87,0.00,0.00,2025-05-07,Online,Mumbai,1097.55,2025-05,2025,5,May
2961,Kids,Soccer,Tiempo Legend,XL,0,0.00,0.00,0.00,2024-11-21,Retail,Mumbai,665.39,2024-11,2024,11,Nov
2963,Kids,Training,Flex Trainer,XL,0,0.00,0.00,0.00,2025-10-06,Retail,Bangalore,1172.39,2025-10,2025,10,Oct
2964,Kids,Basketball,Zoom Freak,Unknown,0,0.00,0.00,0.00,2024-06-17,Online,Mumbai,995.42,2024-06,2024,6,Jun
2965,Men,Training,Metcon 7,XL,0,2171.48,0.00,0.00,2025-04-28,Retail,Bangalore,3079.48,2025-04,2025,4,Apr
2966,Kids,Training,Flex Trainer,8,3,0.00,0.00,0.00,2025-02-27,Online,Pune,333.36,2025-02,2025,2,Feb
2968,Kids,Training,Flex Trainer,XL,0,5283.10,0.00,0.00,2025-01-24,Retail,Bangalore,575.73,2025-01,2025,1,Jan
2969,Men,Training,ZoomX Invincible,M,0,0.00,0.00,0.00,2025-07-19,Online,Pune,2323.02,2025-07,2025,7,Jul
2971,Women,Lifestyle,Dunk Low,Unknown,0,9330.31,0.00,0.00,2024-11-10,Online,Pune,-610.60,2024-11,2024,11,Nov
2972,Women,Soccer,Phantom GT,M,0,0.00,0.00,0.00,2024-10-05,Online,Kolkata,1995.69,2024-10,2024,10,Oct
2973,Kids,Soccer,Phantom GT,XL,0,3347.42,0.00,0.00,2024-10-31,Online,Bangalore,2234.16,2024-10,2024,10,Oct
2975,Kids,Soccer,Mercurial Superfly,10,1,5037.43,0.00,0.00,2024-11-10,Online,Delhi,3279.17,2024-11,2024,11,Nov
2976,Men,Running,Pegasus Turbo,Unknown,0,6703.48,0.00,0.00,2024-08-08,Retail,Hyderabad,2966.44,2024-08,2024,8,Aug
2978,Women,Running,Air Zoom,Unknown,0,0.00,1.00,0.00,2025-04-14,Retail,Kolkata,-581.26,2025-04,2025,4,Apr
2981,Kids,Soccer,Premier III,M,4,5185.52,0.00,0.00,2025-01-10,Retail,Pune,2777.67,2025-01,2025,1,Jan
2982,Men,Lifestyle,Dunk Low,L,0,0.00,0.54,0.00,2025-06-07,Online,Kolkata,1541.73,2025-06,2025,6,Jun
2984,Men,Soccer,Phantom GT,XL,0,4343.12,0.00,0.00,2024-09-06,Online,Kolkata,3073.40,2024-09,2024,9,Sep
2985,Kids,Running,Free RN,Unknown,0,8996.05,0.48,0.00,2024-05-16,Online,Bangalore,3419.45,2024-05,2024,5,May
2986,Kids,Basketball,LeBron 20,M,0,6877.77,0.09,0.00,2025-04-10,Online,Pune,2303.27,2025-04,2025,4,Apr
2987,Women,Soccer,Premier III,L,0,0.00,0.00,0.00,2024-08-08,Online,Pune,2365.70,2024-08,2024,8,Aug
2989,Men,Soccer,Mercurial Superfly,M,1,6429.61,0.00,0.00,2024-02-14,Online,Bangalore,2459.52,2024-02,2024,2,Feb
2990,Kids,Basketball,Kyrie Flytrap,XL,0,2601.99,0.00,0.00,2024-09-23,Retail,Bangalore,570.47,2024-09,2024,9,Sep
2992,Men,Soccer,Premier III,L,0,0.00,0.00,0.00,2024-10-24,Online,Kolkata,2276.99,2024-10,2024,10,Oct
2993,Men,Soccer,Premier III,M,4,0.00,0.00,0.00,2024-10-13,Retail,Hyderabad,1770.74,2024-10,2024,10,Oct
2994,Women,Lifestyle,Air Force 1,11,0,2932.39,0.98,0.00,2024-12-07,Retail,Mumbai,2962.69,2024-12,2024,12,Dec
2996,Women,Basketball,Air Jordan,11,0,0.00,0.00,0.00,2025-07-01,Online,Pune,3753.82,2025-07,2025,7,Jul
2998,Women,Training,Flex Trainer,Unknown,0,8835.27,0.76,0.00,2025-05-06,Online,Delhi,1637.20,2025-05,2025,5,May
3001,Men,Soccer,Premier III,L,0,0.00,0.00,0.00,2024-01-25,Online,Delhi,-362.26,2024-01,2024,1,Jan
3002,Women,Lifestyle,Waffle One,Unknown,4,0.00,0.00,0.00,2024-11-22,Retail,Delhi,3535.87,2024-11,2024,11,Nov
3003,Men,Basketball,Zoom Freak,XL,2,0.00,0.00,0.00,2023-08-03,Online,Bangalore,-646.26,2023-08,2023,8,Aug
3005,Women,Basketball,Zoom Freak,9,0,0.00,0.19,0.00,2025-04-23,Online,Delhi,3295.17,2025-04,2025,4,Apr
3007,Women,Soccer,Tiempo Legend,12,1,7680.16,1.00,0.00,2025-05-30,Online,Bangalore,-1076.72,2025-05,2025,5,May
3009,Men,Lifestyle,Waffle One,L,0,0.00,0.00,0.00,2024-08-15,Online,Bangalore,3724.01,2024-08,2024,8,Aug
3010,Women,Soccer,Tiempo Legend,Unknown,0,0.00,0.00,0.00,2025-05-05,Online,Pune,-311.32,2025-05,2025,5,May
3013,Kids,Basketball,Zoom Freak,XL,4,0.00,0.96,0.00,2025-06-16,Retail,Kolkata,1039.09,2025-06,2025,6,Jun
3014,Men,Running,Air Zoom,Unknown,0,0.00,0.00,0.00,2025-01-30,Retail,Hyderabad,-1004.97,2025-01,2025,1,Jan
3016,Women,Running,Air Zoom,M,0,8931.44,0.00,0.00,2024-08-31,Retail,Bangalore,868.59,2024-08,2024,8,Aug
3018,Kids,Soccer,Premier III,11,0,0.00,0.00,0.00,2024-08-22,Retail,Kolkata,3364.85,2024-08,2024,8,Aug
3019,Women,Running,Free RN,XL,0,9942.61,0.00,0.00,2023-12-19,Retail,Kolkata,1316.30,2023-12,2023,12,Dec
3021,Women,Soccer,Mercurial Superfly,6,4,0.00,0.42,0.00,2023-09-21,Retail,Hyderabad,3050.70,2023-09,2023,9,Sep
3022,Kids,Training,ZoomX Invincible,L,0,4318.48,0.00,0.00,2025-05-14,Online,Delhi,271.37,2025-05,2025,5,May
3023,Kids,Basketball,Zoom Freak,Unknown,0,2493.28,0.00,0.00,2024-05-19,Retail,Delhi,708.93,2024-05,2024,5,May
3024,Kids,Running,Free RN,Unknown,0,0.00,1.00,0.00,2024-12-07,Online,Mumbai,-687.30,2024-12,2024,12,Dec
3025,Kids,Lifestyle,Blazer Mid,L,4,0.00,0.00,0.00,2024-08-25,Retail,Hyderabad,3005.88,2024-08,2024,8,Aug
3026,Women,Lifestyle,Blazer Mid,10,0,0.00,0.00,0.00,2025-12-03,Online,Bangalore,-127.25,2025-12,2025,12,Dec
3027,Women,Training,SuperRep Go,L,2,9593.27,0.00,0.00,2024-10-25,Retail,Delhi,-1038.79,2024-10,2024,10,Oct
3028,Kids,Running,Air Zoom,L,4,5837.53,0.00,0.00,2025-01-29,Retail,Kolkata,-471.86,2025-01,2025,1,Jan
3030,Men,Soccer,Mercurial Superfly,Unknown,3,6969.28,0.58,8781.29,2023-08-08,Online,Kolkata,98.19,2023-08,2023,8,Aug
3031,Kids,Soccer,Premier III,M,4,8588.14,0.00,0.00,2023-10-11,Online,Kolkata,-117.68,2023-10,2023,10,Oct
3032,Men,Running,React Infinity,XL,0,0.00,0.00,0.00,2025-01-16,Online,Mumbai,450.75,2025-01,2025,1,Jan
3033,Men,Training,ZoomX Invincible,M,0,9397.68,0.74,0.00,2024-11-21,Retail,Hyderabad,313.58,2024-11,2024,11,Nov
3036,Kids,Lifestyle,Dunk Low,11,2,2879.09,0.00,0.00,2024-10-15,Retail,Hyderabad,1129.11,2024-10,2024,10,Oct
3038,Kids,Lifestyle,Air Force 1,M,0,4195.03,0.00,0.00,2025-01-27,Retail,Delhi,1068.18,2025-01,2025,1,Jan
3039,Kids,Soccer,Premier III,10,0,5366.19,0.00,0.00,2024-03-17,Online,Pune,638.30,2024-03,2024,3,Mar
3040,Women,Lifestyle,Waffle One,XL,0,0.00,0.00,0.00,2024-08-12,Online,Hyderabad,3833.04,2024-08,2024,8,Aug
3041,Kids,Lifestyle,Waffle One,9,0,4884.55,0.00,0.00,2025-01-03,Online,Bangalore,-1182.29,2025-01,2025,1,Jan
3043,Men,Running,React Infinity,L,2,0.00,0.00,0.00,2025-04-11,Retail,Delhi,147.79,2025-04,2025,4,Apr
3046,Men,Basketball,Air Jordan,11,0,4597.23,0.00,0.00,2025-05-26,Online,Bangalore,3277.67,2025-05,2025,5,May
3047,Women,Basketball,Kyrie Flytrap,Unknown,3,6175.84,0.90,1852.75,2024-10-14,Online,Hyderabad,-960.94,2024-10,2024,10,Oct
3048,Women,Lifestyle,Waffle One,6,1,0.00,0.23,0.00,2025-07-17,Retail,Hyderabad,517.17,2025-07,2025,7,Jul
3049,Kids,Lifestyle,Air Force 1,11,0,0.00,1.00,0.00,2025-06-22,Online,Pune,-156.45,2025-06,2025,6,Jun
3051,Men,Training,Metcon 7,M,0,0.00,0.00,0.00,2024-07-28,Online,Bangalore,166.42,2024-07,2024,7,Jul
3052,Kids,Running,React Infinity,M,0,9448.34,0.78,0.00,2025-03-03,Online,Delhi,-871.10,2025-03,2025,3,Mar
3053,Women,Lifestyle,Air Force 1,L,0,6323.09,1.00,0.00,2024-09-18,Retail,Mumbai,1283.62,2024-09,2024,9,Sep
3054,Men,Soccer,Premier III,M,0,6667.47,0.00,0.00,2024-12-17,Retail,Pune,-402.60,2024-12,2024,12,Dec
3057,Women,Soccer,Mercurial Superfly,Unknown,0,4244.95,0.00,0.00,2025-01-21,Retail,Bangalore,3693.98,2025-01,2025,1,Jan
3058,Men,Soccer,Phantom GT,M,0,8048.66,0.00,0.00,2023-08-01,Retail,Kolkata,3860.59,2023-08,2023,8,Aug
3059,Women,Running,React Infinity,L,3,0.00,1.00,0.00,2025-06-19,Online,Hyderabad,3692.43,2025-06,2025,6,Jun
3060,Women,Running,Free RN,L,0,0.00,0.00,0.00,2024-09-09,Retail,Bangalore,-1137.29,2024-09,2024,9,Sep
3062,Women,Soccer,Phantom GT,Unknown,1,6936.34,0.46,3745.62,2025-03-19,Retail,Mumbai,1647.34,2025-03,2025,3,Mar
3063,Kids,Running,Air Zoom,M,2,9676.61,0.00,0.00,2025-04-20,Online,Mumbai,3674.74,2025-04,2025,4,Apr
3064,Men,Soccer,Tiempo Legend,Unknown,0,6041.30,0.00,0.00,2024-01-11,Retail,Pune,-1048.54,2024-01,2024,1,Jan
3066,Kids,Training,ZoomX Invincible,L,0,0.00,0.00,0.00,2024-03-01,Online,Mumbai,1383.01,2024-03,2024,3,Mar
3067,Men,Lifestyle,Blazer Mid,9,4,0.00,0.00,0.00,2024-03-05,Retail,Hyderabad,1939.56,2024-03,2024,3,Mar
3068,Kids,Lifestyle,Air Force 1,L,4,4867.07,1.00,0.00,2025-05-25,Online,Delhi,2863.56,2025-05,2025,5,May
3069,Men,Training,Metcon 7,L,1,0.00,1.00,0.00,2025-04-13,Online,Hyderabad,-6.91,2025-04,2025,4,Apr
3071,Women,Running,Air Zoom,Unknown,0,5081.53,0.00,0.00,2023-10-21,Online,Mumbai,-663.86,2023-10,2023,10,Oct
3072,Men,Training,Flex Trainer,9,0,0.00,0.00,0.00,2024-08-26,Retail,Mumbai,2621.50,2024-08,2024,8,Aug
3073,Men,Training,ZoomX Invincible,Unknown,0,0.00,0.00,0.00,2025-06-14,Retail,Mumbai,1992.12,2025-06,2025,6,Jun
3075,Kids,Soccer,Premier III,L,0,0.00,0.91,0.00,2025-05-28,Retail,Mumbai,3594.94,2025-05,2025,5,May
3078,Men,Running,Free RN,M,1,2555.18,0.00,0.00,2024-09-14,Online,Delhi,1820.38,2024-09,2024,9,Sep
3079,Women,Running,React Infinity,L,0,0.00,0.00,0.00,2024-01-10,Retail,Bangalore,2815.43,2024-01,2024,1,Jan
3081,Kids,Training,Flex Trainer,6,0,8442.39,0.00,0.00,2025-02-10,Retail,Mumbai,3126.66,2025-02,2025,2,Feb
3082,Men,Training,Metcon 7,L,0,0.00,0.00,0.00,2024-08-11,Online,Delhi,-65.96,2024-08,2024,8,Aug
3083,Kids,Training,ZoomX Invincible,XL,0,8535.31,0.00,0.00,2024-08-29,Retail,Delhi,1159.57,2024-08,2024,8,Aug
3087,Kids,Lifestyle,Waffle One,M,3,2765.77,0.00,0.00,2025-08-01,Retail,Bangalore,2785.94,2025-08,2025,8,Aug
3089,Women,Basketball,Zoom Freak,XL,0,8399.35,0.00,0.00,2025-05-31,Online,Mumbai,2967.22,2025-05,2025,5,May
3090,Women,Basketball,LeBron 20,Unknown,0,8187.65,1.00,0.00,2023-12-11,Retail,Pune,196.88,2023-12,2023,12,Dec
3091,Women,Basketball,Air Jordan,Unknown,1,8666.84,0.30,6066.79,2025-02-13,Online,Hyderabad,204.77,2025-02,2025,2,Feb
3092,Kids,Training,Metcon 7,L,0,3005.37,0.00,0.00,2025-09-03,Retail,Kolkata,-288.77,2025-09,2025,9,Sep
3093,Women,Soccer,Tiempo Legend,10,3,0.00,0.00,0.00,2025-06-29,Retail,Kolkata,28.77,2025-06,2025,6,Jun
3094,Men,Basketball,Zoom Freak,Unknown,0,4731.54,0.00,0.00,2024-07-11,Online,Delhi,3485.33,2024-07,2024,7,Jul
3095,Men,Running,Free RN,L,0,9297.64,0.16,0.00,2025-02-16,Retail,Delhi,36.70,2025-02,2025,2,Feb
3096,Men,Training,ZoomX Invincible,Unknown,4,0.00,0.90,0.00,2025-05-03,Online,Hyderabad,20.31,2025-05,2025,5,May
3097,Men,Lifestyle,Blazer Mid,L,0,0.00,0.50,0.00,2025-01-24,Online,Hyderabad,3419.32,2025-01,2025,1,Jan
3098,Women,Basketball,Kyrie Flytrap,M,0,5562.46,0.00,0.00,2025-04-14,Retail,Kolkata,1090.52,2025-04,2025,4,Apr
3099,Women,Lifestyle,Waffle One,L,0,8462.09,0.08,0.00,2024-10-21,Online,Mumbai,1720.40,2024-10,2024,10,Oct
3100,Women,Training,ZoomX Invincible,7,4,0.00,0.97,0.00,2025-06-30,Retail,Mumbai,1861.15,2025-06,2025,6,Jun
3102,Kids,Basketball,LeBron 20,M,0,0.00,0.00,0.00,2025-06-18,Retail,Bangalore,-1117.98,2025-06,2025,6,Jun
3103,Kids,Lifestyle,Blazer Mid,Unknown,2,0.00,0.00,0.00,2025-01-06,Online,Mumbai,1567.18,2025-01,2025,1,Jan
3104,Men,Running,Free RN,L,0,7734.26,0.47,0.00,2025-09-02,Online,Bangalore,1921.82,2025-09,2025,9,Sep
3105,Women,Soccer,Phantom GT,L,4,0.00,0.57,0.00,2024-11-30,Online,Pune,3176.71,2024-11,2024,11,Nov
3106,Men,Running,Pegasus Turbo,Unknown,0,0.00,0.00,0.00,2025-03-09,Online,Bangalore,3276.53,2025-03,2025,3,Mar
3107,Men,Running,Pegasus Turbo,11,0,9572.44,0.00,0.00,2025-08-03,Retail,Hyderabad,-694.97,2025-08,2025,8,Aug
3108,Kids,Soccer,Phantom GT,M,0,0.00,0.38,0.00,2024-12-16,Online,Mumbai,1350.25,2024-12,2024,12,Dec
3110,Men,Running,React Infinity,L,0,8431.55,0.00,0.00,2024-10-13,Retail,Mumbai,3977.41,2024-10,2024,10,Oct
3114,Women,Running,React Infinity,L,1,7627.37,0.00,0.00,2025-03-27,Retail,Bangalore,2752.18,2025-03,2025,3,Mar
3116,Kids,Basketball,Zoom Freak,M,3,0.00,0.06,0.00,2024-11-21,Retail,Kolkata,-236.15,2024-11,2024,11,Nov
3117,Men,Basketball,Air Jordan,M,0,6435.20,0.00,0.00,2024-09-21,Retail,Delhi,-1181.06,2024-09,2024,9,Sep
3119,Kids,Lifestyle,Air Force 1,Unknown,0,0.00,0.00,0.00,2023-08-12,Online,Hyderabad,3995.49,2023-08,2023,8,Aug
3121,Kids,Training,Flex Trainer,8,0,2514.00,0.69,0.00,2025-03-06,Online,Kolkata,1345.40,2025-03,2025,3,Mar
3123,Kids,Running,Free RN,L,0,9804.78,0.00,0.00,2025-05-26,Online,Pune,-965.50,2025-05,2025,5,May
3124,Kids,Soccer,Mercurial Superfly,Unknown,0,7538.96,0.00,0.00,2025-03-31,Online,Delhi,2407.40,2025-03,2025,3,Mar
3125,Kids,Soccer,Phantom GT,XL,2,0.00,0.70,0.00,2025-03-10,Online,Bangalore,1561.59,2025-03,2025,3,Mar
3126,Kids,Running,React Infinity,Unknown,0,0.00,0.00,0.00,2024-06-10,Online,Bangalore,2772.69,2024-06,2024,6,Jun
3127,Men,Training,ZoomX Invincible,XL,1,4614.33,0.47,2445.59,2024-10-07,Online,Pune,-440.44,2024-10,2024,10,Oct
3129,Kids,Basketball,Kyrie Flytrap,XL,0,5732.66,0.00,0.00,2024-01-30,Retail,Delhi,3187.59,2024-01,2024,1,Jan
3130,Men,Basketball,Air Jordan,XL,0,3015.02,0.00,0.00,2025-05-16,Online,Pune,2868.91,2025-05,2025,5,May
3131,Kids,Training,SuperRep Go,10,0,5171.44,0.33,0.00,2025-05-27,Online,Pune,634.64,2025-05,2025,5,May
3132,Kids,Lifestyle,Dunk Low,Unknown,2,5073.69,0.00,0.00,2025-12-07,Online,Hyderabad,-1033.35,2025-12,2025,12,Dec
3133,Kids,Soccer,Mercurial Superfly,L,0,0.00,0.77,0.00,2024-04-15,Retail,Delhi,88.55,2024-04,2024,4,Apr
3134,Men,Basketball,Air Jordan,L,0,0.00,0.19,0.00,2025-05-14,Retail,Delhi,31.30,2025-05,2025,5,May
3135,Women,Soccer,Mercurial Superfly,XL,3,4009.47,1.00,0.00,2024-08-28,Online,Pune,2434.87,2024-08,2024,8,Aug
3137,Kids,Soccer,Premier III,Unknown,0,7176.21,0.00,0.00,2025-07-08,Online,Bangalore,659.40,2025-07,2025,7,Jul
3138,Kids,Lifestyle,Blazer Mid,L,0,3911.84,0.42,0.00,2024-09-11,Online,Hyderabad,3601.48,2024-09,2024,9,Sep
3140,Women,Lifestyle,Blazer Mid,L,0,0.00,1.00,0.00,2023-11-19,Retail,Bangalore,3855.21,2023-11,2023,11,Nov
